,subject,path,gender,face_score1,s_uri,s_wiki_title,s_pop
224,Robert K. Crane,36/22296136_1919-12-20_1960.jpg,male,6.037077198294325,Q3434863,Robert_K._Crane,28777.0
225,Melissa Tapper,99/36348199_1990-03-01_2012.jpg,female,6.034364386592596,Q6812892,Melissa_Tapper,64969.0
226,Gaby Hoffmann,78/1918578_1982-01-08_2015.jpg,female,6.033415632360664,Q292381,Gaby_Hoffmann,4591992.0
227,Max Burkholder,19/14136419_1997-11-01_2013.jpg,male,6.030300966024693,Q12053876,Max_Burkholder,1977842.0
228,Christie Laing,13/43211313_1985-04-10_2015.jpg,female,6.029930228906752,Q17338460,Christie_Laing,243054.0
229,Roxana Cocoș,97/36607197_1989-06-05_2012.jpg,female,6.0291515429276,Q3084187,Roxana_Cocoș,8792.0
230,Ashley Force Hood,58/1064858_1982-11-29_2007.jpg,female,6.028592984103395,Q4805435,Ashley_Force_Hood,539000.0
231,Sean Edwards,33/26396333_1986-12-06_2013.jpg,male,6.026443839713807,Q7440969,Sean_Edwards,4080.0
232,Suzy,32/42214032_1980-01-24_2014.jpg,female,6.025931237054464,Q2370470,Suzy,57763.0
233,Avan Jogia,13/19197013_1992-02-09_2012.jpg,male,6.025726219801585,Q368424,Avan_Jogia,7023013.0
234,Alexandru Epureanu,83/16612483_1986-09-27_2014.jpg,male,6.02414438683979,Q1138420,Alexandru_Epureanu,175699.0
235,Adam Green,51/1055151_1984-01-12_2011.jpg,male,6.022419380840782,Q11773081,Adam_Green,15999.0
236,Mara Torres,91/41075091_1974-09-25_2011.jpg,female,6.019464703364976,Q11183244,Mara_Torres,13334.0
237,Andreas Lambertz,47/20595147_1984-10-15_2014.jpg,male,6.018201871890588,Q499199,Andreas_Lambertz,12201.0
238,Chris Wedge,27/2412327_1957-03-20_2014.jpg,male,6.013812328059105,Q185655,Chris_Wedge,535337.0
239,Giuliana Rancic,97/3803397_1974-08-17_2010.jpg,female,6.011680733001922,Q1281335,Giuliana_Rancic,2999962.0
240,Maddison Elliott,18/36594618_1998-11-03_2012.jpg,female,6.009447748804201,Q6726640,Maddison_Elliott,52627.0
241,Cherie Priest,77/6839177_1975-07-30_2009.jpg,female,6.009129008223894,Q843837,Cherie_Priest,123232.0
242,Brian Voss,89/12914789_1958-08-04_2012.jpg,male,6.007522081222726,Q4965547,Brian_Voss,44174.0
243,Varvara Zubova,34/43068734_2002-10-29_2015.jpg,female,6.007346560354009,Q17319114,Varvara_Zubova,7296.0
244,James Dunn,36/779236_1901-11-02_1955.jpg,male,6.005251383282762,Q1442674,James_Dunn,12098.0
245,Martin Wesemann,38/44067938_1984-03-19_2014.jpg,male,6.002393398422342,Q17191492,Martin_Wesemann,1147.0
246,Happy Salma,12/32753912_1980-01-04_2012.jpg,female,6.002313566700523,Q5653028,Happy_Salma,168981.0
247,Dean Bouzanis,67/9299367_1990-10-02_2011.jpg,male,5.999900217720142,Q902974,Dean_Bouzanis,173365.0
248,Mark Zuckerberg,38/2844938_1984-05-14_2011.jpg,male,5.9994574836505885,Q36215,Mark_Zuckerberg,39851031.0
249,Barbara Bain,85/443785_1931-09-13_2006.jpg,female,5.998011698197168,Q263143,Barbara_Bain,2479512.0
250,Bobby Grubic,86/21657786_1972-01-08_2007.jpg,male,5.996008864889026,Q4935080,Bobby_Grubic,6994.0
251,Michael Grecco,26/41838426_1956-05-20_2009.jpg,male,5.994688167528286,Q6830747,Michael_Grecco,20082.0
252,Owen Maynard,86/30858886_1924-10-27_1960.jpg,male,5.994679592464225,Q7114561,Owen_Maynard,17091.0
253,Eric Close,32/1546532_1967-05-24_2008.jpg,male,5.994360819222069,Q503040,Eric_Close,1520111.0
254,Rani Mukerji,95/354295_1978-03-21_2015.jpg,female,5.993939960831855,Q485557,Rani_Mukerji,9604539.0
255,April Bowlby,22/6323722_1980-07-30_2008.jpg,female,5.993864893719721,Q264787,April_Bowlby,5393572.0
256,Charles L. Southward,35/39446035_1912-05-16_1965.jpg,male,5.993761256822604,Q15430438,Charles_L._Southward,4112.0
257,Andreas Bourani,86/42609186_1983-11-02_2014.jpg,male,5.993569143860317,Q106071,Andreas_Bourani,273637.0
258,Agnieszka Radwańska,61/4418261_1989-03-06_2015.jpg,female,5.993313047007228,Q207352,Agnieszka_Radwańska,1923751.0
259,Elizabeth Wurtzel,46/321246_1967-07-31_2014.jpg,female,5.993170500502856,Q442854,Elizabeth_Wurtzel,789702.0
260,Ruth Roman,39/1557739_1924-12-22_1951.jpg,female,5.987848875045111,Q59651,Ruth_Roman,1105639.0
261,Ellie Goulding,28/24424228_1986-12-30_2014.jpg,female,5.987731431798368,Q31164,Ellie_Goulding,10510684.0
262,Ana Girardot,42/42071442_1988-08-01_2013.jpg,female,5.987231492429125,Q2844973,Ana_Girardot,206360.0
263,David Walton,89/23852789_1978-10-27_2011.jpg,male,5.984551535460707,Q5240814,David_Walton,29288.0
264,Alice Eve,14/4718514_1982-02-06_2012.jpg,female,5.9838788711175335,Q232786,Alice_Eve,10128146.0
265,Maximilian Wagener,95/42187395_1995-01-03_2014.jpg,male,5.981432617053201,Q15931518,Maximilian_Wagener,10166.0
266,Taylor Corry,08/36388508_1995-01-31_2011.jpg,female,5.979574787861565,Q7689914,Taylor_Corry,14506.0
267,Arben Zharku,43/34397043_1982-02-02_2011.jpg,male,5.979166004921488,Q4784680,Arben_Zharku,5227.0
268,Anita Simoncini,82/44527482_1999-04-14_2015.jpg,female,5.977765405550989,Q18577217,Anita_Simoncini,29990.0
269,Gary Mabbutt,37/1349437_1961-08-23_2009.jpg,male,5.974369941771608,Q716756,Gary_Mabbutt,360478.0
270,Ginnifer Goodwin,63/3543763_1978-05-22_2007.jpg,female,5.973773050657516,Q109522,Ginnifer_Goodwin,10132488.0
271,Floris De Tier,54/45681254_1992-01-20_2014.jpg,female,5.971834731099976,Q17518618,Floris_De_Tier,5725.0
272,Kelley Hurley,58/36634558_1988-04-04_2013.jpg,female,5.970746360809594,Q2608307,Kelley_Hurley,17362.0
273,Aaron Lim,66/24764366_1985-06-22_2007.jpg,male,5.969638393819626,Q2215605,Aaron_Lim,7093.0
274,Dick Wolf,77/1069577_1946-12-20_2010.jpg,male,5.967973049937975,Q550381,Dick_Wolf,3825653.0
275,Fairuz Fauzy,93/1628093_1982-10-24_2011.jpg,male,5.965113771386101,Q350476,Fairuz_Fauzy,53626.0
276,Bradford Anderson,98/8396798_1979-09-21_2010.jpg,male,5.962906101490953,Q4954592,Bradford_Anderson,161829.0
277,Liam Mitchell,98/38523398_1992-09-18_2011.jpg,male,5.961967752637686,Q108702004,Liam_Mitchell,9872.0
278,Clay Aiken,69/341369_1978-11-30_2012.jpg,male,5.96163961789851,Q347128,Clay_Aiken,3413585.0
279,Tim De Troyer,89/43990389_1990-08-11_2014.jpg,male,5.961055438085411,Q11290789,Tim_De_Troyer,1833.0
280,Kayla Clarke,55/36388555_1991-08-06_2012.jpg,female,5.9600261645335255,Q6380595,Kayla_Clarke,7083.0
281,Eduard Khil,58/26423558_1934-09-04_2009.jpg,male,5.9593693129480165,Q360190,Eduard_Khil,1614370.0
282,Martina Stella,90/10241990_1984-11-28_2007.jpg,female,5.959292525845567,Q466417,Martina_Stella,95459.0
283,Brydee Moore,71/36717071_1990-05-01_2012.jpg,female,5.959110763673872,Q4980752,Brydee_Moore,6817.0
284,Rohullah Nikpai,62/18942562_1987-06-15_2012.jpg,male,5.958229244872697,Q230854,Rohullah_Nikpai,123886.0
285,Dennis Diekmeier,42/19529642_1989-10-20_2014.jpg,male,5.957225388352826,Q561897,Dennis_Diekmeier,82075.0
286,Yuvraj Singh,14/438714_1981-12-12_2013.jpg,male,5.956775395493779,Q2723790,Yuvraj_Singh,8116142.0
287,Sarah Wayne Callies,65/3773365_1977-06-01_2015.jpg,female,5.956340505625582,Q201181,Sarah_Wayne_Callies,5810132.0
288,Sonam Kapoor,57/7670257_1985-06-09_2014.jpg,female,5.954247149384756,Q1192750,Sonam_Kapoor,10212464.0
289,Erinn Hayes,51/9868251_1976-05-25_2011.jpg,female,5.953894300057371,Q3731797,Erinn_Hayes,2874999.0
290,Key,80/18586680_1991-09-23_2014.jpg,male,5.953049424534065,Q242186,Key,461377.0
291,Evelyn Sharma,12/36494412_1986-07-12_2013.jpg,female,5.952684640665094,Q5416436,Evelyn_Sharma,2099681.0
292,Irina Ektova,84/18891784_1987-01-08_2013.jpg,female,5.951249315540267,Q4263589,Irina_Litvinenko_Ektova,445.0
293,Tâm Đoan,24/4091224_1977-05-05_2012.jpg,female,5.949265845066796,Q967291,Tam_Doan,5062.0
294,Zlata Ognevich,10/38007810_1986-01-12_2013.jpg,female,5.947421517930644,Q1574590,Zlata_Ognevich,135239.0
295,Alejandro Alfaro,19/8471319_1986-11-23_2010.jpg,male,5.947027994791435,Q385686,Alejandro_Alfaro,28933.0
296,Craig Hatkoff,92/6492292_1954-03-19_2009.jpg,male,5.946129516790688,Q5181016,Craig_Hatkoff,80989.0
297,Kamil Ibragimov,39/43454439_1993-08-13_2013.jpg,male,5.945839346744689,Q15067218,Kamil_Ibragimov,9778.0
298,Vadym Sapay,76/19064476_1986-02-07_2012.jpg,male,5.944128027622655,Q2076398,Vadym_Sapay,4147.0
299,Timothy Britten Parker,49/1386149_1962-02-08_2007.jpg,male,5.942134914257614,Q7807075,Timothy_Britten_Parker,914945.0
300,Anna Sophia Berglund,11/33822611_1986-04-05_2011.jpg,female,5.940996310439687,Q438180,Anna_Sophia_Berglund,319309.0
301,Jeff Kinney,45/16901045_1971-02-19_2011.jpg,male,5.939994196734398,Q311704,Jeff_Kinney,661453.0
302,David Bauer,59/1717759_1924-11-02_1944.jpg,male,5.939744022282431,Q5231209,David_Bauer,6984.0
303,Nick Cannon,31/204731_1980-10-08_2010.jpg,male,5.937616562731608,Q348533,Nick_Cannon,19863118.0
304,Satoshi Urushihara,30/1662130_1966-02-09_2010.jpg,male,5.934018465334924,Q549755,Satoshi_Urushihara,206068.0
305,Geoffrey Adjet,04/18928804_1988-04-15_2009.jpg,male,5.933831423863948,Q5534398,Geoffrey_Adjet,4251.0
306,Sam Bradford,14/10585014_1987-11-08_2012.jpg,male,5.9317137143733785,Q714292,Sam_Bradford,5500546.0
307,Alexander Ludwig,56/12780956_1992-05-07_2009.jpg,male,5.931394839827571,Q350601,Alexander_Ludwig,6932927.0
308,Ida Ljungqvist,65/15609065_1981-09-27_2010.jpg,female,5.931190346565439,Q288733,Ida_Ljungqvist,427375.0
309,Arjun Muralidharan,23/38907823_1987-05-14_2006.jpg,male,5.930069562668212,Q16231829,Arjun_Muralidharan,13292.0
310,Michelle Rzepecki,36/36348136_1986-11-06_2012.jpg,female,5.929747966503928,Q16231523,Michelle_Rzepecki,3827.0
311,Kate Mansi,02/41858602_1988-09-15_2014.jpg,female,5.929538343300892,Q16232252,Kate_Mansi,511063.0
312,Ian Ziering,23/221723_1964-03-30_2014.jpg,male,5.9291506833317245,Q352233,Ian_Ziering,2955129.0
313,Amanda Setton,27/22698827_1985-12-16_2013.jpg,female,5.928952692663321,Q1626837,Amanda_Setton,745592.0
314,Lauren Tom,18/663818_1961-08-04_2010.jpg,female,5.926351556364573,Q236569,Lauren_Tom,2289717.0
315,Bob Goen,25/2273025_1954-12-01_2012.jpg,male,5.92572646331831,Q2907676,Bob_Goen,282262.0
316,Taron Egerton,69/41748169_1989-11-10_2014.jpg,male,5.924753938389397,Q16239385,Taron_Egerton,20732861.0
317,Frédérique Ries,28/1800528_1959-05-14_2010.jpg,female,5.923868206402771,Q458084,Frédérique_Ries,17570.0
318,Joseph Mazzello,99/2891499_1983-09-21_2010.jpg,male,5.92365462806449,Q447872,Joseph_Mazzello,4334570.0
319,Diane Kruger,24/692124_1976-07-15_2014.jpg,female,5.921935766227321,Q57118,Diane_Kruger,14652735.0
320,Tom Derrick,80/1218280_1914-03-20_1944.jpg,male,5.921766848432794,Q3530710,Tom_Derrick,60800.0
321,Christine Kuo,09/21157709_1983-07-11_2014.jpg,female,5.921679581611393,Q4215904,Christine_Kuo,152178.0
322,Erica Morningstar,55/16209355_1989-03-03_2014.jpg,female,5.921209001662194,Q5387904,Erica_Morningstar,9175.0
323,Dianne de Leeuw,16/3261916_1955-11-19_1974.jpg,female,5.920837655636108,Q435112,Dianne_de_Leeuw,26882.0
324,Aubrey Plaza,73/20213373_1984-06-26_2012.jpg,female,5.920836204084575,Q210547,Aubrey_Plaza,23816342.0
325,Roman Putin,37/42135737_1977-11-10_2014.jpg,male,5.92075441088061,Q15087614,Roman_Putin,82830.0
326,Jill Ellis,23/37266823_1966-09-06_2015.jpg,female,5.920737477595361,Q10546516,Jill_Ellis,1200213.0
327,Friedel Rausch,79/8003479_1940-02-27_1979.jpg,male,5.919094134731478,Q533377,Friedel_Rausch,26343.0
328,Neill Blomkamp,72/4878272_1979-09-17_2009.jpg,male,5.918856218333108,Q715838,Neill_Blomkamp,2890336.0
329,Nour El-Refai,37/41116137_1987-11-14_2014.jpg,female,5.918043106801539,Q4946251,Nour_El-Refai,63214.0
330,Tanja Kolbe,19/4416119_1990-09-07_2014.jpg,female,5.91687784198985,Q274789,Tanja_Kolbe,10819.0
331,Adèle Exarchopoulos,67/39478267_1993-11-22_2014.jpg,female,5.914682448718123,Q2825427,Adèle_Exarchopoulos,3051472.0
332,Dean Cain,65/564565_1966-07-31_2014.jpg,male,5.914673496533818,Q313788,Dean_Cain,7327521.0
333,Andrew Ross Sorkin,08/20332408_1977-02-19_2012.jpg,male,5.914151251888628,Q506972,Andrew_Ross_Sorkin,1803174.0
334,Shilpa Shetty,11/18319111_1975-06-08_2013.jpg,female,5.91411557239367,Q270665,Shilpa_Shetty,9337097.0
335,Nadia Bjorlin,66/1348266_1980-08-02_2008.jpg,female,5.913498858466883,Q261713,Nadia_Bjorlin,1160672.0
336,Yvonne Strahovski,62/12788962_1982-07-30_2014.jpg,female,5.911799270875119,Q231891,Yvonne_Strahovski,12373268.0
337,Tara Strong,67/315567_1973-02-12_2012.jpg,female,5.910063221217673,Q4029,Tara_Strong,8287169.0
338,Simon Tahamata,96/4807496_1956-05-26_1978.jpg,male,5.90897277481976,Q1391203,Simon_Tahamata,63877.0
339,Ricardo Rodriguez,50/29377850_1986-02-17_2014.jpg,male,5.9086076683139535,Q409348,Ricardo_Rodriguez,23123.0
340,Srđan Lakić,57/6741057_1983-10-02_2010.jpg,male,5.905482566003747,Q531253,Srđan_Lakić,37925.0
341,Marcin Kikut,84/10893784_1983-06-25_2009.jpg,male,5.904683264521494,Q1386608,Marcin_Kikut,3817.0
342,Kasey Smith,64/42078164_1990-03-29_2014.jpg,female,5.904378864034049,Q16800704,Kasey_Smith,5027.0
343,Arata Izumi,84/21347684_1982-07-31_2009.jpg,male,5.901678979493298,Q3248006,Arata_Izumi,252459.0
344,Anita Dongre,33/36373433_1963-10-03_2014.jpg,female,5.900521460090616,Q4765523,Anita_Dongre,459839.0
345,Reggie Theus,32/2946332_1957-10-13_1979.jpg,male,5.900335806797688,Q1424495,Reggie_Theus,636718.0
346,Isaac Carbonell,28/43941528_1994-08-06_2014.jpg,male,5.900097856221788,Q17505239,Isaac_Carbonell,854.0
347,Sandra Oh,02/363002_1971-07-20_2007.jpg,female,5.899216457910695,Q40337,Sandra_Oh,13260839.0
348,Alma Jodorowsky,15/40837115_1991-09-26_2015.jpg,female,5.898897730084421,Q15079800,Alma_Jodorowsky,304749.0
349,Maff Brown,88/14282588_1974-08-23_2010.jpg,male,5.897890859790132,Q6729451,Maff_Brown,18073.0
350,Katy Perry,68/16477368_1984-10-25_2014.jpg,female,5.897279951068182,Q42493,Katy_Perry,31464803.0
351,Natalie Zea,24/2155224_1975-03-17_2013.jpg,female,5.896866054983828,Q290281,Natalie_Zea,3233792.0
352,Sjoerd van Ginneken,46/45680546_1992-11-06_2015.jpg,female,5.895658403671527,Q18221444,Sjoerd_van_Ginneken,1642.0
353,Brett Stibners,74/33029374_1979-06-25_2012.jpg,male,5.894209037146731,Q4962394,Brett_Stibners,7018.0
354,Tatyana Petrova Arkhipova,31/7570031_1983-04-08_2009.jpg,female,5.893642352628836,Q45714,Tatyana_Arkhipova,544.0
355,Megan Boone,42/28282542_1983-04-29_2013.jpg,female,5.893170505979744,Q435647,Megan_Boone,6662909.0
356,Timbuktu,47/769947_1975-01-11_2013.jpg,male,5.89299310874039,Q9427,Timbuktu,5518635.0
357,Ruth Vega Fernandez,21/44706021_1977-04-12_2014.jpg,female,5.892611833757158,Q4947890,Ruth_Vega_Fernandez,132483.0
358,Miriam Leone,12/21789412_1985-04-14_2008.jpg,female,5.892123501471081,Q676749,Miriam_Leone,528698.0
359,Larry Rohter,10/11104510_1950-02-03_2006.jpg,male,5.891463093020885,Q1981013,Larry_Rohter,18556.0
360,Natalie Bassingthwaighte,93/1709593_1975-09-01_2012.jpg,female,5.891208859136423,Q1837039,Natalie_Bassingthwaighte,979339.0
361,"Alexander Cary, Master of Falkland",08/3523408_1963-02-01_2015.jpg,male,5.891073161219127,Q4718543,"Alexander_Cary,_Master_of_Falkland",286845.0
362,Shin Koyamada,80/2470680_1982-03-10_2015.jpg,male,5.889983559894312,Q355159,Shin_Koyamada,420982.0
363,Camila Banus,28/38823928_1990-07-22_2015.jpg,female,5.886812658400299,Q13560311,Camila_Banus,380616.0
364,Yuji Kunimoto,57/24292757_1990-09-12_2010.jpg,male,5.886379522522394,Q964766,Yuji_Kunimoto,35710.0
365,Robert Draper,66/13241566_1959-11-15_2007.jpg,male,5.885661579963249,Q7343629,Robert_Draper,511303.0
366,Jim Petersen,97/5972897_1962-02-22_1988.jpg,male,5.883941705133943,Q3808371,Jim_Petersen,98082.0
367,Daniël de Jong,64/31060064_1992-07-09_2011.jpg,male,5.883909362863416,Q974923,Daniël_de_Jong,30737.0
368,Debarun Pal,05/43309905_1987-02-14_2009.jpg,male,5.883793888073709,Q17386503,Debarun_Pal,3150.0
369,Chris Blackburn,69/8296669_1982-08-02_2011.jpg,male,5.883747037443922,Q1077007,Chris_Blackburn,13463.0
370,Roland Müller,23/33252523_1988-03-02_2012.jpg,male,5.883255936883771,Q444679,Roland_Müller,63163.0
371,Farhan Akhtar,26/2080826_1974-01-09_2010.jpg,male,5.882156937724842,Q590853,Farhan_Akhtar,8298477.0
372,Heath Ledger,85/17173785_1979-04-04_2006.jpg,male,5.880653328979681,Q40572,Heath_Ledger,43839624.0
373,Mohammed Bouyeri,50/1140250_1978-03-08_2004.jpg,male,5.880578015032324,Q918995,Mohammed_Bouyeri,411488.0
374,Yossi Shivhon,41/7441941_1982-03-22_2007.jpg,female,5.879686236794397,Q2776762,Yossi_Shivhon,3539.0
375,Toshi Sabri,62/13854962_1984-07-04_2009.jpg,male,5.876398246586404,Q7827614,Toshi_Sabri,601344.0
376,Anderson,26/4288926_1988-04-13_2013.jpg,male,5.87607786087932,Q491431,Anderson,151958.0
377,Fiona Gubelmann,88/32641388_1980-03-30_2012.jpg,female,5.875914183855017,Q5451053,Fiona_Gubelmann,1910939.0
378,Jano Ananidze,45/23827845_1992-10-10_2015.jpg,male,5.874547900241125,Q366812,Dzhano_Ananidze,
379,Laura Lepistö,17/9589617_1988-04-25_2009.jpg,female,5.873093994659663,Q235044,Laura_Lepistö,38796.0
380,Nikola Vukčević,17/42317617_1991-12-13_2014.jpg,male,5.8727450204186935,Q20433854,Nikola_Vukčević,2574.0
381,Carl Johan Bergman,09/5522509_1978-03-14_2014.jpg,male,5.872620338481507,Q537326,Carl_Johan_Bergman,8968.0
382,Valérie Kaprisky,06/1141606_1962-08-19_2014.jpg,female,5.871738587042747,Q436682,Valérie_Kaprisky,343530.0
383,Spencer Hadley,60/43731560_1989-10-30_2014.jpg,male,5.870864307086319,Q17859788,Spencer_Hadley,11417.0
384,Malin Crépin,82/40281982_1978-08-22_2013.jpg,female,5.8700434604136165,Q4943601,Malin_Crépin,83837.0
385,Bob Haymes,73/23186673_1923-03-29_1943.jpg,male,5.867164845401214,Q4932737,Bob_Haymes,70437.0
386,Audrey Niffenegger,50/1704950_1963-06-13_2009.jpg,female,5.86711197436932,Q113233,Audrey_Niffenegger,359416.0
387,Maria Elena Kyriakou,49/42672349_1984-01-11_2015.jpg,female,5.866985285734524,Q16875990,Maria_Elena_Kyriakou,39809.0
388,Chanel Preston,79/30138679_1985-12-01_2013.jpg,female,5.8668129310883135,Q540640,Chanel_Preston,2731728.0
389,Katie Green,92/19654292_1987-08-28_2008.jpg,female,5.864926158153953,Q6377452,Katie_Green,135250.0
390,Emma Birdsall,76/42222876_1992-01-21_2015.jpg,female,5.862450636545005,Q16234442,Emma_Birdsall,19247.0
391,Priscila Borja,53/33128153_1985-04-28_2012.jpg,female,5.862313614664096,Q7245564,Priscila_Borja,9822.0
392,Laura Benkarth,50/46709550_1992-10-14_2013.jpg,female,5.86142260348896,Q1807705,Laura_Benkarth,49463.0
393,William Joel Blass,61/25362361_1917-10-19_1953.jpg,male,5.859862931804531,Q16019305,William_Joel_Blass,5846.0
394,Anna Paquin,41/276341_1982-07-24_2012.jpg,female,5.859151493731218,Q199884,Anna_Paquin,12459789.0
395,Nivin Pauly,54/30528954_1984-10-11_2011.jpg,male,5.858314093712622,Q7041818,Nivin_Pauly,5786988.0
396,Angie Everhart,34/745734_1969-09-07_2014.jpg,female,5.857809977913609,Q437351,Angie_Everhart,3718499.0
397,Emily Browning,37/20647537_1988-12-07_2011.jpg,female,5.857670294603016,Q288620,Emily_Browning,8640767.0
398,István Gáli,06/44514306_1943-07-05_1966.jpg,male,5.85756555192544,Q18713069,István_Gáli,2718.0
399,Serge Bozon,42/39787742_1972-11-08_2013.jpg,female,5.857283079314814,Q3479221,Serge_Bozon,16577.0
400,Youri Djorkaeff,29/1028629_1968-03-09_2011.jpg,male,5.855349737569525,Q217482,Youri_Djorkaeff,1057287.0
401,Todd Herremans,06/3217006_1982-10-13_2008.jpg,male,5.855074356055033,Q7812429,Todd_Herremans,101926.0
402,Randy Boone,98/20819698_1942-01-17_1967.jpg,male,5.855056569121032,Q7292097,Randy_Boone,657539.0
403,Jacqueline West,62/32009162_1979-12-29_2014.jpg,female,5.854341767748765,Q6120224,Jacqueline_West,33719.0
404,Lukas Rupp,77/32445177_1991-01-08_2015.jpg,female,5.851971159564405,Q658039,Lukas_Rupp,161253.0
405,Stephanie Bendixsen,69/27897469_1985-03-31_2012.jpg,female,5.850943369394406,Q7608229,Stephanie_Bendixsen,278400.0
406,Max Carver,55/35637855_1988-08-01_2013.jpg,male,5.850333430693078,Q953017,Max_Carver,2110013.0
407,Filip Jícha,72/30124272_1982-04-19_2012.jpg,female,5.84806820558533,Q382073,Filip_Jícha,80130.0
408,Lucy Collett,10/34156810_1989-03-03_2013.jpg,female,5.847908562191655,Q6698242,Lucy_Collett,543158.0
409,Svetlana Babanina,35/35724335_1943-02-04_1966.jpg,female,5.847080464082838,Q7652439,Svetlana_Babanina,5016.0
410,Peter Suber,32/18950432_1951-11-08_2009.jpg,male,5.845031992255243,Q289028,Peter_Suber,124356.0
411,Cristian Chivu,86/1174686_1980-10-26_2010.jpg,male,5.84130938602048,Q210491,Cristian_Chivu,627959.0
412,Megan Fox,27/1769827_1986-05-16_2014.jpg,female,5.839540346473026,Q80069,Megan_Fox,29422697.0
413,Amelle Berrabah,99/3493499_1984-04-22_2006.jpg,female,5.838136789212303,Q242104,Amelle_Berrabah,695361.0
414,Rustam Khudzhamov,32/16721932_1982-10-05_2009.jpg,male,5.838053042226308,Q2536723,Rustam_Khudzhamov,15015.0
415,Chandrachur Singh,95/10014795_1968-10-11_2010.jpg,male,5.83799354555387,Q5071328,Chandrachur_Singh,2384344.0
416,Kourtney Kardashian,53/14254953_1979-04-18_2009.jpg,female,5.83791881728704,Q575689,Kourtney_Kardashian,25988882.0
417,Martin Schwarzschild,10/726410_1912-05-31_1997.jpg,male,5.836548152491824,Q60891,Martin_Schwarzschild,75897.0
418,Cédric Carrasso,35/5647535_1981-12-30_2009.jpg,male,5.836280985543601,Q1931,Cédric_Carrasso,164789.0
419,Kees van Ierssel,56/10848556_1945-12-06_1974.jpg,male,5.836194731501378,Q1052663,Kees_van_Ierssel,10369.0
420,Vsevolod Sanayev,86/39326486_1912-02-25_1940.jpg,male,5.835847103716376,Q3918052,Vsevolod_Sanayev,9586.0
421,Michael Trevino,70/4669470_1985-01-25_2013.jpg,male,5.835181001198584,Q356901,Michael_Trevino,2045160.0
422,Carl Jockusch,17/9859617_1941-07-13_1974.jpg,male,5.833852007386164,Q3709793,Carl_Jockusch,3947.0
423,Katrina Porter,41/33306641_1988-11-29_2012.jpg,female,5.833344849134434,Q6377968,Katrina_Porter,7323.0
424,Chris Stedman,74/33274674_1987-04-09_2012.jpg,male,5.83327952564455,Q5108154,Chris_Stedman,30785.0
