,subject,path,gender,face_score1,s_uri,s_wiki_title,s_pop
229,Helena Bonham Carter,35/80335_1966-05-26_2011.jpg,female,4.7527891671040585,Q170428,Helena_Bonham_Carter,25399351.0
230,George Soros,66/6951166_1930-08-12_2011.jpg,male,4.581198986228937,Q12908,George_Soros,25387368.0
231,Chris Kyle,98/34271398_1974-04-08_2012.jpg,male,1.4979566175823331,Q2964775,Chris_Kyle,25387238.0
232,R. Kelly,23/55523_1967-01-08_2007.jpg,male,3.644050787797336,Q273055,R._Kelly,25381925.0
233,Michael Schumacher,96/20396_1969-01-03_2011.jpg,male,2.989413829858444,Q9671,Michael_Schumacher,25290265.0
234,Mac Miller,31/34364931_1992-01-19_2011.jpg,male,1.90991653048584,Q324726,Mac_Miller,25271477.0
235,Che Guevara,54/13623554_1928-06-14_1960.jpg,male,3.1489782290770343,Q5809,Che_Guevara,25093739.0
236,Peyton Manning,33/429833_1976-03-24_2012.jpg,male,3.554450375915745,Q7539,Peyton_Manning,25071127.0
237,Alexander Skarsgård,22/534622_1976-08-25_2012.jpg,male,5.637165850791336,Q310637,Alexander_Skarsgård,25070000.0
238,Robert Pattinson,98/24041298_1986-05-13_2014.jpg,male,3.0038818346015232,Q36767,Robert_Pattinson,25000779.0
239,Pamela Anderson,35/23035_1967-07-01_2009.jpg,female,3.5876341032896946,Q83325,Pamela_Anderson,24922099.0
240,Chester Bennington,09/142809_1976-03-20_2014.jpg,male,3.056311654847047,Q19198,Chester_Bennington,24785404.0
241,Christopher Nolan,40/177840_1970-07-30_2013.jpg,male,5.309014011159275,Q25191,Christopher_Nolan,24750692.0
242,Demi Moore,07/187807_1962-11-11_2010.jpg,female,5.363346562383478,Q43044,Demi_Moore,24716640.0
243,Jada Pinkett Smith,16/235916_1971-09-18_2014.jpg,female,5.215442382084576,Q228787,Jada_Pinkett_Smith,24545832.0
244,Shailene Woodley,62/2331462_1991-11-15_2014.jpg,female,5.104491480399184,Q231058,Shailene_Woodley,24503297.0
245,Morgan Freeman,84/20584_1937-06-01_2008.jpg,male,1.7698268150903345,Q48337,Morgan_Freeman,24457351.0
246,Tom Selleck,51/277451_1945-01-29_2010.jpg,male,2.39266462186406,Q213706,Tom_Selleck,24433101.0
247,Fred Rogers,69/137869_1928-03-20_1960.jpg,male,1.6148980659001817,Q1275768,Fred_Rogers,24431433.0
248,Kevin Hart,20/6667920_1979-07-06_2014.jpg,male,4.046622610614103,Q618352,Kevin_Hart,24415740.0
249,Mother Teresa,05/347105_1910-08-26_1986.jpg,female,2.118595534140413,Q30547,Mother_Teresa,24375710.0
250,Giannis Antetokounmpo,33/38153033_1994-12-06_2014.jpg,male,2.148824505998126,Q8991894,Giannis_Antetokounmpo,24336719.0
251,Burt Reynolds,46/178246_1936-02-11_1991.jpg,male,3.989476439825733,Q202148,Burt_Reynolds,24287573.0
252,Gwyneth Paltrow,21/42621_1972-09-27_2011.jpg,female,4.357655795612325,Q34460,Gwyneth_Paltrow,24196190.0
253,Aretha Franklin,67/147367_1942-03-25_1967.jpg,female,5.61182358384684,Q125121,Aretha_Franklin,24147897.0
254,Roman Polanski,28/25428_1933-08-18_2013.jpg,male,4.249795917946931,Q51552,Roman_Polanski,24102146.0
255,Tina Turner,61/82061_1939-11-26_1985.jpg,female,0.9209776750034512,Q131814,Tina_Turner,24075346.0
256,Samuel L. Jackson,06/54306_1948-12-21_2014.jpg,male,1.6730331307711024,Q172678,Samuel_L._Jackson,23953563.0
257,Michael Fassbender,36/3092836_1977-04-02_2015.jpg,male,4.348532521130406,Q57147,Michael_Fassbender,23912167.0
258,Dick Van Dyke,84/462384_1925-12-13_1959.jpg,male,4.041722226311885,Q310295,Dick_Van_Dyke,23854698.0
259,Ozzy Osbourne,06/85406_1948-12-03_2010.jpg,male,5.048933623739141,Q133151,Ozzy_Osbourne,23819204.0
260,Aubrey Plaza,73/20213373_1984-06-26_2012.jpg,female,5.920836204084575,Q210547,Aubrey_Plaza,23816342.0
261,Chris Pine,37/4513237_1980-08-26_2015.jpg,male,3.651974503138367,Q23466,Chris_Pine,23783744.0
262,Jessica Chastain,14/17181314_1977-03-24_2015.jpg,female,4.956666842517124,Q229313,Jessica_Chastain,23781391.0
263,Susan Wojcicki,25/33039125_1968-07-05_2013.jpg,female,4.407270322422762,Q55183,Susan_Wojcicki,23759772.0
264,Amitabh Bachchan,28/1828_1942-10-11_2013.jpg,male,3.4283404959422814,Q9570,Amitabh_Bachchan,23745758.0
265,Jordan Belfort,11/13791911_1962-07-09_2010.jpg,male,4.634977783628647,Q3183674,Jordan_Belfort,23733885.0
266,Usain Bolt,46/4764846_1986-08-21_2013.jpg,male,2.1481432440563744,Q1189,Usain_Bolt,23701534.0
267,Pierce Brosnan,38/180738_1953-05-16_2014.jpg,male,3.982286506805655,Q81520,Pierce_Brosnan,23680639.0
268,Goldie Hawn,71/48071_1945-11-21_1978.jpg,female,4.580946400052542,Q188459,Goldie_Hawn,23663544.0
269,Magic Johnson,53/36753_1959-08-14_2007.jpg,male,1.670564055291051,Q134183,Magic_Johnson,23634368.0
270,Chrissy Teigen,97/15207997_1985-11-30_2012.jpg,female,4.930790566339158,Q5111202,Chrissy_Teigen,23597578.0
271,Bill Paxton,60/303960_1955-05-17_2013.jpg,male,4.400523775508926,Q110374,Bill_Paxton,23553294.0
272,Jamie Lee Curtis,78/68378_1958-11-22_2015.jpg,female,3.5441404245767334,Q106997,Jamie_Lee_Curtis,23540457.0
273,Amy Adams,32/3830432_1974-08-20_2015.jpg,female,6.0636547815264334,Q481832,Amy_Adams,23515622.0
274,Andrew Garfield,47/5993647_1983-08-20_2014.jpg,male,3.968783796289,Q23891,Andrew_Garfield,23463957.0
275,Vanessa Hudgens,98/3504698_1988-12-14_2012.jpg,female,5.370320726301375,Q123174,Vanessa_Hudgens,23433069.0
276,Harry Kane,42/30483842_1993-07-28_2012.jpg,male,4.2967277161979895,Q969725,Harry_Kane,23422265.0
277,John Wayne,03/16103_1907-05-26_1965.jpg,male,3.3324775275752896,Q40531,John_Wayne,23359789.0
278,Ewan McGregor,19/19672919_1971-03-31_2009.jpg,male,4.881174265471895,Q165518,Ewan_McGregor,23358193.0
279,Anna Faris,93/277693_1976-11-29_2014.jpg,female,4.192840528065411,Q4491,Anna_Faris,23346836.0
280,Cameron Boyce,83/18725383_1999-05-28_2011.jpg,male,4.36412906755058,Q553704,Cameron_Boyce,23283364.0
281,Dave Bautista,02/652402_1969-01-18_2014.jpg,male,3.1778530974270107,Q44158,Dave_Bautista,23161222.0
282,Tom Hiddleston,74/15003874_1981-02-09_2013.jpg,male,4.542341434390549,Q295803,Tom_Hiddleston,23116251.0
283,Jason Bateman,22/685922_1969-01-14_2011.jpg,male,3.686311314916778,Q284636,Jason_Bateman,23114437.0
284,Elizabeth Taylor,57/42357_1932-02-27_1953.jpg,female,2.840336220802353,Q34851,Elizabeth_Taylor,23095299.0
285,Anne Frank,81/804581_1929-06-12_1942.jpg,female,5.4267019466911774,Q4583,Anne_Frank,23066662.0
286,Kevin Costner,52/144152_1955-01-18_2014.jpg,male,2.785459634079785,Q11930,Kevin_Costner,23052254.0
287,Kit Harington,93/25844193_1986-12-26_2014.jpg,male,4.411138154027642,Q357607,Kit_Harington,23027045.0
288,Cate Blanchett,26/160126_1969-05-14_2013.jpg,female,3.688895388202842,Q80966,Cate_Blanchett,23000502.0
289,Jimi Hendrix,95/16095_1942-11-27_1967.jpg,male,3.534095513725764,Q5928,Jimi_Hendrix,22997029.0
290,Khloé Kardashian,04/17198804_1984-06-27_2009.jpg,female,4.278725961134876,Q231270,Khloé_Kardashian,22949907.0
291,Kareem Abdul-Jabbar,99/16899_1947-04-16_2014.jpg,male,3.627868002197809,Q179051,Kareem_Abdul-Jabbar,22945036.0
292,Sophie Turner,73/33142873_1996-02-21_2015.jpg,female,5.345338093266305,Q240573,Sophie_Turner,22914498.0
293,Kate Mara,90/3839790_1983-02-27_2012.jpg,female,5.271121485974169,Q231249,Kate_Mara,22900302.0
294,Sofía Vergara,81/1786681_1972-07-10_2014.jpg,female,4.676612232443326,Q231911,Sofía_Vergara,22892207.0
295,Melissa McCarthy,52/1022352_1970-08-26_2014.jpg,female,3.3433008508865343,Q229048,Melissa_McCarthy,22779507.0
296,Mayim Bialik,20/718320_1975-12-12_2013.jpg,female,5.736776669605796,Q231093,Mayim_Bialik,22742642.0
297,Catherine Zeta-Jones,96/150996_1969-09-25_2012.jpg,female,6.044065029806378,Q47664,Catherine_Zeta-Jones,22732723.0
298,Marilyn Manson,26/650426_1969-01-05_2009.jpg,male,1.5961873409583776,Q186327,Marilyn_Manson,22663672.0
299,Avril Lavigne,07/165507_1984-09-27_2013.jpg,female,4.215616686188576,Q30449,Avril_Lavigne,22613670.0
300,Bryce Dallas Howard,81/871281_1981-03-02_2010.jpg,female,4.8321781627332445,Q229775,Bryce_Dallas_Howard,22529331.0
301,Taika Waititi,38/8454938_1975-08-16_2015.jpg,male,4.076478680263419,Q2388576,Taika_Waititi,22507783.0
302,Woody Allen,01/32901_1935-12-01_1970.jpg,male,1.8572242780176005,Q25089,Woody_Allen,22481200.0
303,Jaden Smith,51/8394551_1998-07-08_2009.jpg,male,2.443124495994366,Q221364,Jaden_Smith,22445007.0
304,50 Cent,81/192481_1975-07-06_2006.jpg,male,2.5486641843220927,Q6060,50_Cent,22440847.0
305,Paul Rudd,08/685608_1969-04-06_2015.jpg,male,5.385522139912236,Q276525,Paul_Rudd,22407649.0
306,Oscar Isaac,25/5013125_1979-03-09_2015.jpg,male,4.818881685214325,Q336788,Oscar_Isaac,22385970.0
307,Sachin Tendulkar,70/57570_1974-04-24_2013.jpg,male,4.826600150682447,Q9488,Sachin_Tendulkar,22261633.0
308,Mohamed Salah,86/35440786_1992-06-15_2015.jpg,male,3.9048551300746417,Q1354960,Mohamed_Salah,22163616.0
309,Lana Del Rey,38/33209238_1985-06-21_2012.jpg,female,3.944101933421036,Q37150,Lana_Del_Rey,22129564.0
310,Gillian Anderson,38/42238_1968-08-09_2013.jpg,female,4.664614252766541,Q485298,Gillian_Anderson,22105615.0
311,Jeffrey Dean Morgan,00/4998900_1966-04-22_2015.jpg,male,3.7742399011003336,Q342665,Jeffrey_Dean_Morgan,21883471.0
312,Nina Dobrev,48/8900348_1989-01-09_2014.jpg,female,6.174138338603303,Q183439,Nina_Dobrev,21880114.0
313,Debbie Reynolds,15/70315_1932-04-01_1970.jpg,female,3.4256152416206924,Q263696,Debbie_Reynolds,21851599.0
314,Ezra Miller,35/31778235_1992-09-30_2011.jpg,male,4.957082511279793,Q508049,Ezra_Miller,21812661.0
315,Stanley Tucci,54/454754_1960-11-11_2010.jpg,male,3.241980369837132,Q223117,Stanley_Tucci,21785604.0
316,Paris Hilton,25/11217925_1981-02-17_2009.jpg,female,5.223386838527576,Q47899,Paris_Hilton,21766064.0
317,Steve McQueen,29/144829_1930-03-24_1959.jpg,male,3.1731886513417336,Q159347,Steve_McQueen,21760082.0
318,Michael Sheen,95/277795_1969-02-05_2014.jpg,male,4.160137595542903,Q298276,Michael_Sheen,21708844.0
319,David Attenborough,68/78468_1926-05-08_2003.jpg,male,3.6066231480749225,Q183337,David_Attenborough,21617097.0
320,Gary Oldman,63/213163_1958-03-21_2014.jpg,male,3.347885282047718,Q83492,Gary_Oldman,21614376.0
321,Andy Warhol,64/864_1928-08-06_1973.jpg,male,2.2617965635347166,Q5603,Andy_Warhol,21611006.0
322,Aamir Khan,38/163038_1965-03-14_2015.jpg,male,4.220572078886852,Q9557,Aamir_Khan,21606578.0
323,Monica Lewinsky,48/19948_1973-07-23_1997.jpg,female,3.603769359972999,Q212659,Monica_Lewinsky,21586688.0
324,Mick Jagger,87/57187_1943-07-26_2014.jpg,male,3.6215913475443697,Q128121,Mick_Jagger,21482206.0
325,Luke Perry,41/220441_1966-10-11_2004.jpg,male,3.220299813400229,Q318165,Luke_Perry,21477736.0
326,Ruby Rose,83/19242083_1986-03-20_2012.jpg,female,5.630366953100061,Q3942185,Ruby_Rose,21438708.0
327,Alison Brie,29/24382329_1982-12-29_2013.jpg,female,4.156925772906025,Q235328,Alison_Brie,21433578.0
328,Anne Heche,81/320781_1969-05-25_2014.jpg,female,2.86431898296731,Q234610,Anne_Heche,21420535.0
329,Daisy Ridley,62/42618962_1992-04-10_2015.jpg,female,5.516938203081321,Q16738674,Daisy_Ridley,21399943.0
330,Rob Lowe,45/222445_1964-03-17_2012.jpg,male,4.373379874811285,Q296505,Rob_Lowe,21158665.0
331,Stevie Nicks,48/36648_1948-05-26_2013.jpg,female,3.3799705964065416,Q234691,Stevie_Nicks,21150399.0
332,Amanda Seyfried,82/1020882_1985-12-03_2009.jpg,female,3.74390674475948,Q189226,Amanda_Seyfried,21144382.0
333,Jodie Foster,83/18717883_1962-11-19_2011.jpg,female,4.962224455795268,Q41351,Jodie_Foster,21091026.0
334,Orlando Bloom,68/9195868_1977-01-13_2014.jpg,male,4.706747246523264,Q44467,Orlando_Bloom,21071834.0
335,Gianni Versace,70/318870_1946-12-02_1982.jpg,male,1.472829223677818,Q264490,Gianni_Versace,20966796.0
336,Lindsay Lohan,90/8490390_1986-07-02_2012.jpg,female,4.40443635376275,Q44903,Lindsay_Lohan,20922470.0
337,Dave Chappelle,65/339365_1973-08-24_2007.jpg,male,4.82038525084062,Q40321,Dave_Chappelle,20917591.0
338,Bill Cosby,94/158894_1937-07-12_2011.jpg,male,3.181043365822815,Q213512,Bill_Cosby,20901773.0
339,Ralph Fiennes,21/171521_1962-12-22_2013.jpg,male,3.9145446731886606,Q28493,Ralph_Fiennes,20899363.0
340,Paul Newman,06/49706_1925-01-26_1963.jpg,male,4.409910308625314,Q41871,Paul_Newman,20860483.0
341,James McAvoy,69/21222169_1979-04-21_2014.jpg,male,5.604549230572921,Q193659,James_McAvoy,20830048.0
342,Kyrie Irving,58/27905658_1992-03-23_2013.jpg,male,2.84353511491155,Q348618,Kyrie_Irving,20811823.0
343,Liza Minnelli,16/59216_1946-03-12_1973.jpg,female,4.114737413640244,Q14441,Liza_Minnelli,20806028.0
344,Whitey Bulger,85/579485_1929-09-03_2011.jpg,male,2.854163403738859,Q557801,Whitey_Bulger,20790966.0
345,Emma Thompson,85/160985_1959-04-15_2014.jpg,female,2.3195883720456583,Q168724,Emma_Thompson,20743555.0
346,Taron Egerton,69/41748169_1989-11-10_2014.jpg,male,5.924753938389397,Q16239385,Taron_Egerton,20732861.0
347,Renée Zellweger,52/204352_1969-04-25_2010.jpg,female,4.85425873510456,Q122614,Renée_Zellweger,20706566.0
348,Phil Collins,57/153557_1951-01-30_2007.jpg,male,2.6615485666791905,Q144622,Phil_Collins,20705031.0
349,Julie Andrews,39/78239_1935-10-01_2013.jpg,female,5.002038255381012,Q161819,Julie_Andrews,20702742.0
350,Hugh Hefner,79/14279_1926-04-09_2010.jpg,male,3.858760077705682,Q194280,Hugh_Hefner,20693538.0
351,Terry Crews,17/1882517_1968-07-30_2013.jpg,male,3.5309131146480475,Q271464,Terry_Crews,20631422.0
352,James Cameron,22/15622_1954-08-16_2012.jpg,male,3.0842634694518214,Q42574,James_Cameron,20563595.0
353,Dakota Fanning,01/6162301_1994-02-23_2013.jpg,female,5.014629780361067,Q115541,Dakota_Fanning,20548977.0
354,Olivia Newton-John,57/53257_1948-09-26_2012.jpg,female,4.674442837061412,Q185165,Olivia_Newton-John,20533329.0
355,Nipsey Hussle,99/25965399_1985-08-15_2009.jpg,male,2.4749120149852866,Q2073970,Nipsey_Hussle,20520649.0
356,Andrew Cunanan,40/214240_1969-08-31_1997.jpg,male,4.55783260965298,Q462125,Andrew_Cunanan,20516320.0
357,Nicole Scherzinger,15/6803715_1978-06-29_2012.jpg,female,4.9412721006957305,Q167696,Nicole_Scherzinger,20490603.0
358,Jason Sudeikis,80/1990980_1975-09-18_2011.jpg,male,4.336692857256811,Q14539,Jason_Sudeikis,20458863.0
359,Justin Theroux,19/2286019_1971-08-10_2008.jpg,male,5.354508538422091,Q316596,Justin_Theroux,20458860.0
360,Uma Thurman,34/78834_1970-04-29_2014.jpg,female,5.718341662488021,Q125017,Uma_Thurman,20423955.0
361,Seth MacFarlane,99/383899_1973-10-26_2012.jpg,male,5.121709444465145,Q188492,Seth_MacFarlane,20420330.0
362,Zinedine Zidane,80/77880_1972-06-23_2013.jpg,male,4.803425328243555,Q1835,Zinedine_Zidane,20402905.0
363,Peter Dinklage,67/418467_1969-06-11_2013.jpg,male,1.2539707288570574,Q310937,Peter_Dinklage,20389619.0
364,Evan Rachel Wood,91/1030991_1987-09-07_2009.jpg,female,5.162428322326095,Q229230,Evan_Rachel_Wood,20383513.0
365,Rebecca Ferguson,50/29044050_1986-07-21_2012.jpg,female,3.46650331857484,Q4947838,Rebecca_Ferguson,20369647.0
366,Mark Cuban,43/408743_1958-07-31_2008.jpg,male,3.688451508123633,Q318503,Mark_Cuban,20324198.0
367,Halle Berry,17/13717_1966-08-14_2013.jpg,female,4.088164635952308,Q1033016,Halle_Berry,20321765.0
368,Mark Hamill,82/18617682_1951-09-25_2015.jpg,male,3.334894708820743,Q210447,Mark_Hamill,20308328.0
369,Grace Kelly,20/42620_1929-11-12_1956.jpg,female,2.690990126682876,Q3925,Grace_Kelly,20278445.0
370,Lucille Ball,64/24191364_1911-08-06_1941.jpg,female,3.523971002427189,Q209662,Lucille_Ball,20245633.0
371,Katie Holmes,93/3991193_1978-12-18_2009.jpg,female,3.3496659504817936,Q174346,Katie_Holmes,20237306.0
372,Jamie Dornan,91/6138391_1982-05-01_2013.jpg,male,4.849381695216476,Q976022,Jamie_Dornan,20193142.0
373,Gisele Bündchen,34/926934_1980-07-20_2007.jpg,female,6.234014602161043,Q152208,Gisele_Bündchen,20188640.0
374,Kelly Preston,46/282746_1962-10-13_2005.jpg,female,3.382028077632383,Q236842,Kelly_Preston,20173123.0
375,Barbra Streisand,36/72336_1942-04-24_1966.jpg,female,3.681974234094848,Q4636,Barbra_Streisand,20155782.0
376,Morena Baccarin,82/290482_1979-06-02_2015.jpg,female,5.557383899041657,Q231091,Morena_Baccarin,20153526.0
377,Steve Irwin,34/6873934_1962-02-22_2005.jpg,male,3.26833159426823,Q126513,Steve_Irwin,20072593.0
378,Gerard Butler,57/757257_1969-11-13_2011.jpg,male,3.3047414509129363,Q169982,Gerard_Butler,20002332.0
379,André the Giant,75/2575_1946-05-19_1980.jpg,male,2.1903872181404767,Q44368,André_the_Giant,19990838.0
380,Jared Kushner,53/6191053_1981-01-10_2008.jpg,male,6.207017079003839,Q13628723,Jared_Kushner,19989238.0
381,Michael Oher,58/7165758_1986-05-28_2009.jpg,male,2.905766140484807,Q977601,Michael_Oher,19987235.0
382,Matt LeBlanc,34/299734_1967-07-25_2013.jpg,male,3.8396456896374977,Q186896,Matt_LeBlanc,19981097.0
383,Robin Wright,65/26265_1966-04-08_2009.jpg,female,5.210351224281967,Q272972,Robin_Wright,19980125.0
384,Rosamund Pike,70/159370_1979-01-27_2014.jpg,female,4.998802190612874,Q230004,Rosamund_Pike,19941780.0
385,Lena Headey,74/2108274_1973-10-03_2014.jpg,female,5.435459208463541,Q228789,Lena_Headey,19940089.0
386,Sridevi,28/1938728_1963-08-13_2011.jpg,female,4.564948393069848,Q270691,Sridevi,19934985.0
387,Charlie Hunnam,06/1524606_1980-04-10_2012.jpg,male,4.16448458195913,Q356294,Charlie_Hunnam,19915106.0
388,Jenny McCarthy,60/11494260_1972-11-01_2006.jpg,female,4.626711411759661,Q230993,Jenny_McCarthy,19891759.0
389,Sarah Jessica Parker,91/20999991_1965-03-25_2012.jpg,female,4.599841770874358,Q170530,Sarah_Jessica_Parker,19875543.0
390,Nick Cannon,31/204731_1980-10-08_2010.jpg,male,5.937616562731608,Q348533,Nick_Cannon,19863118.0
391,Chris Brown,15/2637115_1978-10-15_2010.jpg,male,3.3122908114340293,Q155700,Chris_Brown,19847800.0
392,Linda Cardellini,27/555527_1975-06-25_2011.jpg,female,5.008782106805181,Q234204,Linda_Cardellini,19839953.0
393,Jeremy Renner,55/4148655_1971-01-07_2014.jpg,male,6.363143822265633,Q23365,Jeremy_Renner,19837921.0
394,Katherine Heigl,24/20913924_1978-11-24_2008.jpg,female,5.018153409511758,Q189554,Katherine_Heigl,19829606.0
395,Owen Wilson,60/294260_1968-11-18_2011.jpg,male,4.14508612404749,Q161916,Owen_Wilson,19817132.0
396,Eric Clapton,49/10049_1945-03-30_2008.jpg,male,2.380850462495707,Q48187,Eric_Clapton,19778255.0
397,Talulah Riley,05/4335905_1985-09-26_2009.jpg,female,5.19264373258566,Q269309,Talulah_Riley,19772131.0
398,Isla Fisher,56/745856_1976-02-03_2013.jpg,female,6.584550688903639,Q228638,Isla_Fisher,19725204.0
399,Jamie Foxx,91/325191_1967-12-13_2013.jpg,male,4.194834664844108,Q171905,Jamie_Foxx,19682637.0
400,Gareth Bale,20/5245920_1989-07-16_2013.jpg,male,2.3416333477874067,Q184586,Gareth_Bale,19624120.0
401,Maisie Williams,97/10110097_1997-04-15_2015.jpg,female,5.349166431392965,Q234363,Maisie_Williams,19596042.0
402,Ranveer Singh,78/29486678_1985-07-06_2014.jpg,male,3.9694629836988766,Q902879,Ranveer_Singh,19595022.0
403,Bill Skarsgård,55/28846555_1990-08-09_2013.jpg,male,4.370227054743555,Q862460,Bill_Skarsgård,19571118.0
404,Stellan Skarsgård,36/534636_1951-06-13_2009.jpg,male,3.521607422406377,Q208667,Stellan_Skarsgård,19557989.0
405,Karen Gillan,88/23002288_1987-11-28_2014.jpg,female,5.393189661539812,Q231237,Karen_Gillan,19529493.0
406,Martin Sheen,31/68131_1940-08-03_2008.jpg,male,4.016905463562925,Q184572,Martin_Sheen,19518177.0
407,Woody Harrelson,28/171528_1961-07-23_2009.jpg,male,3.478498907288357,Q201279,Woody_Harrelson,19485657.0
408,Ronaldinho,77/524577_1980-03-21_2013.jpg,male,4.134271115297028,Q39444,Ronaldinho,19368348.0
409,Natasha Richardson,67/594667_1963-05-11_1999.jpg,female,3.7104508554133497,Q212545,Natasha_Richardson,19366398.0
410,Saif Ali Khan,61/1606261_1970-08-16_2012.jpg,male,5.014217330161245,Q252290,Saif_Ali_Khan,19328592.0
411,Diana Ross,95/154695_1944-03-26_2008.jpg,female,1.51544458800598,Q36290,Diana_Ross,19319396.0
412,Rose Leslie,74/29540174_1987-02-09_2013.jpg,female,4.943889191709739,Q461132,Rose_Leslie,19301867.0
413,Bruce Springsteen,92/60192_1949-09-23_2012.jpg,male,3.940417995780168,Q1225,Bruce_Springsteen,19260783.0
414,Emmett Till,15/430315_1941-07-25_1954.jpg,male,2.9109471214382983,Q506878,Emmett_Till,19237885.0
415,Scott Eastwood,55/21260255_1986-03-21_2015.jpg,male,3.542558668824011,Q1320494,Scott_Eastwood,19216455.0
416,Elizabeth Banks,56/2289856_1974-02-10_2012.jpg,female,4.001378091573009,Q219373,Elizabeth_Banks,19129992.0
417,Rita Ora,78/27125578_1990-11-26_2012.jpg,female,3.276541097247693,Q229760,Rita_Ora,19104075.0
418,Alicia Keys,20/59720_1981-01-25_2013.jpg,female,4.599748336401415,Q121507,Alicia_Keys,19103025.0
419,Dave Franco,33/24086533_1985-06-12_2013.jpg,male,4.713840967671177,Q383930,Dave_Franco,19076957.0
420,Andy Murray,36/980836_1987-05-15_2015.jpg,male,3.600734193418292,Q10125,Andy_Murray,19059129.0
421,Ray Liotta,64/503164_1954-12-18_2012.jpg,male,4.115299231682919,Q211280,Ray_Liotta,19056406.0
422,Jack Black,60/343560_1969-08-28_2011.jpg,male,5.379021916116994,Q483907,Jack_Black,19052726.0
423,Ed Gein,76/71376_1906-08-27_1958.jpg,male,1.9678357707634344,Q309643,Ed_Gein,19026515.0
424,Triple H,25/303225_1969-07-27_2015.jpg,male,3.751156287890431,Q44567,Triple_H,18957674.0
425,Milo Ventimiglia,43/20596343_1977-07-08_2010.jpg,male,4.459790032694125,Q83733,Milo_Ventimiglia,18928253.0
426,Robert Redford,82/61982_1936-08-18_2012.jpg,male,3.772967964381917,Q59215,Robert_Redford,18925288.0
427,Anton Yelchin,32/1034732_1989-03-11_2011.jpg,male,4.257529249522494,Q314133,Anton_Yelchin,18918151.0
428,Richard Madden,56/28013756_1986-06-18_2013.jpg,male,5.076300102641962,Q510848,Richard_Madden,18906781.0
429,John Legend,79/1575279_1978-12-28_2014.jpg,male,4.840233228692013,Q44857,John_Legend,18889441.0
430,Liv Tyler,61/18589061_1977-07-01_2007.jpg,female,6.0851911165181685,Q168763,Liv_Tyler,18882702.0
